,id,prod_name,winery,wine_type,score,price,flavor1,flavor2,prod_link
1447,30003953,La Petite Grace Pinot Noir 2012,Diora,Red wine,4.1,80000,"vanilla, oak, chocolate",0,https://www.vivino.com/diora-la-petite-grace-pinot-noir/w/3409775?year=2012&price_id=30003953
1448,30003954,La Petite Grace Pinot Noir 2013,Diora,Red wine,4.2,80000,,0,https://www.vivino.com/diora-la-petite-grace-pinot-noir/w/3409775?year=2013&price_id=30003954
1449,30003955,La Petite Grace Pinot Noir 2014,Diora,Red wine,4.2,80000,,0,https://www.vivino.com/diora-la-petite-grace-pinot-noir/w/3409775?year=2014&price_id=30003955
1450,30003956,La Petite Grace Pinot Noir 2015,Diora,Red wine,4.2,80000,,0,https://www.vivino.com/diora-la-petite-grace-pinot-noir/w/3409775?year=2015&price_id=30003956
1451,30003957,La Petite Grace Pinot Noir 2016,Diora,Red wine,4.0,80000,"vanilla, oak, chocolate",0,https://www.vivino.com/diora-la-petite-grace-pinot-noir/w/3409775?year=2016&price_id=30003957
1452,30003958,La Petite Grace Pinot Noir 2017,Diora,Red wine,4.0,80000,"vanilla, oak, chocolate",0,https://www.vivino.com/diora-la-petite-grace-pinot-noir/w/3409775?year=2017&price_id=30003958
1453,30003959,La Petite Grace Pinot Noir 2018,Diora,Red wine,4.0,80000,"vanilla, oak, chocolate",0,https://www.vivino.com/diora-la-petite-grace-pinot-noir/w/3409775?year=2018&price_id=30003959
1454,30003960,La Petite Grace Pinot Noir 2019,Diora,Red wine,4.1,80000,"vanilla, oak, chocolate",0,https://www.vivino.com/diora-la-petite-grace-pinot-noir/w/3409775?year=2019&price_id=30003960
1455,30003962,La Splendeur du Soleil Chardonnay 2017,Diora,White wine,3.8,80000,,0,https://www.vivino.com/diora-la-splendeur-du-soleil-chardonnay-monterey/w/7445729?year=2017&price_id=30003962
1456,30003963,La Splendeur du Soleil Chardonnay 2019,Diora,White wine,4.0,80000,"oak, butter, vanilla",0,https://www.vivino.com/diora-la-splendeur-du-soleil-chardonnay-monterey/w/7445729?year=2019&price_id=30003963
1457,30003964,La Splendeur du Soleil Chardonnay 2018,Diora,White wine,3.9,80000,"oak, butter, vanilla",0,https://www.vivino.com/diora-la-splendeur-du-soleil-chardonnay-monterey/w/7445729?year=2018&price_id=30003964
1458,30003965,La Splendeur du Soleil Chardonnay 2020,Diora,White wine,4.0,80000,"oak, butter, vanilla",0,https://www.vivino.com/diora-la-splendeur-du-soleil-chardonnay-monterey/w/7445729?year=2020&price_id=30003965
1459,30003982,Malayeto 2016,Viña Zorzal,Red wine,3.7,55000,,0,https://www.vivino.com/vina-zorzal-malayeto/w/3384125?year=2016&price_id=30003982
1460,30003983,Malayeto 2017,Viña Zorzal,Red wine,3.8,55000,,0,https://www.vivino.com/vina-zorzal-malayeto/w/3384125?year=2017&price_id=30003983
1461,30003984,Malayeto 2018,Viña Zorzal,Red wine,3.7,55000,,0,https://www.vivino.com/vina-zorzal-malayeto/w/3384125?year=2018&price_id=30003984
1462,30003985,Malayeto 2019,Viña Zorzal,Red wine,3.8,55000,,0,https://www.vivino.com/vina-zorzal-malayeto/w/3384125?year=2019&price_id=30003985
1463,30003988,Señora de las Alturas 2011,Viña Zorzal,Red wine,3.9,70000,"cherry, strawberry, sou...",0,https://www.vivino.com/vina-zorzal-senora-de-las-alturas/w/2481271?year=2011&price_id=30003988
1464,30003989,Señora de las Alturas 2012,Viña Zorzal,Red wine,3.9,70000,,0,https://www.vivino.com/vina-zorzal-senora-de-las-alturas/w/2481271?year=2012&price_id=30003989
1465,30003990,Señora de las Alturas 2013,Viña Zorzal,Red wine,3.9,70000,"cherry, strawberry, sou...",0,https://www.vivino.com/vina-zorzal-senora-de-las-alturas/w/2481271?year=2013&price_id=30003990
1466,30003993,Señora de las Alturas 2014,Viña Zorzal,Red wine,3.9,70000,"cherry, strawberry, sou...",0,https://www.vivino.com/vina-zorzal-senora-de-las-alturas/w/2481271?year=2014&price_id=30003993
1467,30003994,Señora de las Alturas 2015,Viña Zorzal,Red wine,3.9,70000,"cherry, strawberry, sou...",0,https://www.vivino.com/vina-zorzal-senora-de-las-alturas/w/2481271?year=2015&price_id=30003994
1468,30003995,Señora de las Alturas 2016,Viña Zorzal,Red wine,3.9,70000,,0,https://www.vivino.com/vina-zorzal-senora-de-las-alturas/w/2481271?year=2016&price_id=30003995
1469,30003996,Señora de las Alturas 2017,Viña Zorzal,Red wine,3.9,70000,"cherry, strawberry, sou...",0,https://www.vivino.com/vina-zorzal-senora-de-las-alturas/w/2481271?year=2017&price_id=30003996
1470,30003997,Señora de las Alturas 2018,Viña Zorzal,Red wine,4.1,70000,"cherry, strawberry, sou...",0,https://www.vivino.com/vina-zorzal-senora-de-las-alturas/w/2481271?year=2018&price_id=30003997
1471,30003998,Señora de las Alturas 2019,Viña Zorzal,Red wine,4.0,70000,"cherry, strawberry, sou...",0,https://www.vivino.com/vina-zorzal-senora-de-las-alturas/w/2481271?year=2019&price_id=30003998
1472,30003999,Señora de las Alturas 2020,Viña Zorzal,Red wine,4.1,70000,"cherry, strawberry, sou...",0,https://www.vivino.com/vina-zorzal-senora-de-las-alturas/w/2481271?year=2020&price_id=30003999
1473,30018822,Gewurztraminer 2020,Rippon,White wine,3.9,32673,,0,https://www.vivino.com/rippon-gewurztraminer/w/2263454?year=2020&price_id=30018822
1474,30018824,Riesling 2020,Greywacke,White wine,4.2,24892,,0,https://www.vivino.com/greywacke-kevin-judd-riesling/w/1130874?year=2020&price_id=30018824
1475,30069525,Valhalla 2020,Man O' War,White wine,4.1,35786,"oak, butter, vanilla",0,https://www.vivino.com/man-o-war-valhalla/w/1125555?year=2020&price_id=30069525
1476,30069528,School House Pinot Gris 2021,Gibbston Valley,White wine,3.9,28004,,0,https://www.vivino.com/gibbston-valley-school-house-pinot-gris-gac11/w/6569347?year=2021&price_id=30069528
1477,30069532,Southern Clays Vineyard Single Vineyard Sauvignon Blanc 2020,Villa Maria,White wine,4.0,21390,"grapefruit, citrus, lem...",0,https://www.vivino.com/villa-maria-auckland-httyj-southern-clays-vineyard-single-vineyard-sauvignon-blanc/w/1273885?year=2020&price_id=30069532
1478,30069533,'Rippon' Mature Vine Pinot Noir 2019,Rippon,Red wine,4.0,51348,"cherry, raspberry, stra...",0,https://www.vivino.com/rippon-rippon-mature-vine-pinot-noir/w/1117020?year=2019&price_id=30069533
1479,30069538,Reserve Cabernet Sauvignon - Merlot 2020,Villa Maria,Red wine,4.0,34229,"plum, blackcurrant, cas...",0,https://www.vivino.com/villa-maria-auckland-httyj-reserve-cabernet-sauvignon-merlot/w/1823924?year=2020&price_id=30069538
1480,30109934,Touriga Nacional 2013,Quinta de Lemos,Red wine,4.2,121498,,0,https://www.vivino.com/quinta-de-lemos-dao-touriga-nacional/w/76414?year=2013&price_id=30109934
1481,30170026,Estate Pinot Noir 2021,Terra Sancta,Red wine,3.9,31895,,0,https://www.vivino.com/terra-sancta-estate-pinot-noir/w/5278823?year=2021&price_id=30170026
1482,30195053,Bin 311 Chardonnay 2015,Penfolds,White wine,3.8,97198,,0,https://www.vivino.com/penfolds-south-australia-bin-311-chardonnay/w/1249?year=2015&price_id=30195053
1483,30195057,Bin 311 Chardonnay 2021,Penfolds,White wine,3.8,72899,,0,https://www.vivino.com/penfolds-south-australia-bin-311-chardonnay/w/1249?year=2021&price_id=30195057
1484,30195058,Bin 51 Riesling 2022,Penfolds,White wine,3.9,72899,,0,https://www.vivino.com/penfolds-south-australia-bin-51-riesling/w/24057?year=2022&price_id=30195058
1485,30262909,Gigondas Le Lieu Dit 2018,Domaine des Bosquets,Red wine,4.4,66922,,0,https://www.vivino.com/bosquets-gigondas-le-lieu-dit/w/1319449?year=2018&price_id=30262909
1486,30326250,Trademark Shiraz 2018,Tatiarra,Red wine,4.2,77804,,0,https://www.vivino.com/tatiarra-trademark-shiraz/w/1178265?year=2018&price_id=30326250
1487,30343322,Celebre 2020,Ata Rangi,Red wine,4.0,38898,"blackberry, plum, black...",0,https://www.vivino.com/ata-rangi-celebre/w/1888683?year=2020&price_id=30343322
1488,30343330,Swiftburn Sauvignon Blanc 2022,Chard Farm,White wine,3.9,17889,,0,https://www.vivino.com/chard-farm-swiftburn-sauvignon-blanc/w/83456?year=2022&price_id=30343330
1489,30345860,Southern Tor Pinot Noir 2020,McArthur Ridge,Red wine,4.1,31117,"cherry, raspberry, stra...",0,https://www.vivino.com/mcarthur-ridge-southern-tor-pinot-noir/w/1406154?year=2020&price_id=30345860
1490,30505678,The Art Pinot Noir 2021,Rockburn,Red wine,4.1,85585,"cherry, red fruit, red ...",0,https://www.vivino.com/rockburn-the-art-pinot-noir/w/1872117?year=2021&price_id=30505678
1491,30505681,Gewurztraminer 2022,Johanneshof Cellars,White wine,4.1,28783,"lychee, tropical, pinea...",0,https://www.vivino.com/johanneshof-gewurztraminer/w/1959104?year=2022&price_id=30505681
1492,30505682,Albariño 2022,Nautilus,White wine,3.9,24892,,0,https://www.vivino.com/nautilus-estate-albarino/w/4422739?year=2022&price_id=30505682
1493,30524412,Malbec 2020,Decibel,Red wine,3.8,23803,,0,https://www.vivino.com/decibel-malbec/w/1749678?year=2020&price_id=30524412
1494,30554534,The Wingwalker Viognier 2021,Alpha Domus,White wine,3.8,23025,,0,https://www.vivino.com/alpha-domus-the-wingwalker-viognier/w/1112188?year=2021&price_id=30554534
1495,30571663,Home Chardonnay 2021,Black Estate,White wine,3.9,34229,,0,https://www.vivino.com/black-estate-home-chardonnay/w/4227746?year=2021&price_id=30571663
1496,30591581,Tarima Monastrell 2020,Volver,Red wine,3.8,11084,,0,https://www.vivino.com/tarima-tarima-monastrell/w/1125132?year=2020&price_id=30591581
1497,30593028,Blanc de Noir 2022,Te Kano,White wine,3.9,23336,,0,https://www.vivino.com/te-kano-blanc-de-noir/w/7022751?year=2022&price_id=30593028
1498,30593031,Estate 2018,Puriri Hills,Red wine,4.0,38120,"blackberry, plum, black...",0,https://www.vivino.com/puriri-hills-estate/w/1369553?year=2018&price_id=30593031
1499,30660143,Red 2019,Paritua,Red wine,4.1,35008,"blackberry, plum, black...",0,https://www.vivino.com/paritua-red/w/1142289?year=2019&price_id=30660143
1500,30679499,Touriga Nacional Superior 2013,Dom Bella,Red wine,3.8,40094,,0,https://www.vivino.com/dom-bella-touriga-nacional-superior/w/2133089?year=2013&price_id=30679499
1501,30702945,Earth Smoke Pinot Noir 2020,Pyramid Valley Vineyards,Red wine,4.1,95701,"smoke, earthy, mushroom",0,https://www.vivino.com/pyramid-valley-vineyards-earth-smoke-pinot-noir/w/1682074?year=2020&price_id=30702945
1502,30702952,Amphitheatre Cabernet Franc 2020,The Boneline,Red wine,4.1,60685,"chocolate, coffee, toff...",0,https://www.vivino.com/the-boneline-amphitheatre-cabernet-franc/w/7369619?year=2020&price_id=30702952
1503,30702953,Gimblett Gravels Vineyard Te Kahu 2020,Craggy Range,Red wine,4.0,24892,"blackberry, plum, black...",0,https://www.vivino.com/craggy-range-hawkes-bay-gimblett-gravels-vineyard-te-kahu/w/1917632?year=2020&price_id=30702953
1504,30702968,Angel Flower Pinot Noir 2020,Pyramid Valley Vineyards,Red wine,4.1,95701,"strawberry, cherry, red...",0,https://www.vivino.com/pyramid-valley-vineyards-angel-flower-pinot-noir/w/1485818?year=2020&price_id=30702968
1505,30702974,Te Arai Vineyard Chenin Blanc 2021,Millton,White wine,4.0,31117,"apple, pear, peach",0,https://www.vivino.com/milton-te-arai-vineyard-chenin-blanc/w/1122469?year=2021&price_id=30702974
1506,30730933,Riesling Kabinett 2006,Schloss Johannisberg,White wine,4.0,59129,"nectarine, peach, green...",0,https://www.vivino.com/schloss-johannisberg-riesling-kabinett/w/6795525?year=2006&price_id=30730933
1507,30767853,Lion's Tooth Chardonnay 2020,Pyramid Valley Vineyards,White wine,4.1,95701,"citrus, lemon, lime",0,https://www.vivino.com/pyramid-valley-vineyards-lion-s-tooth-chardonnay/w/2018706?year=2020&price_id=30767853
1508,30780680,Candlestick 2019,Paraduxx,Red wine,4.3,80518,,0,https://www.vivino.com/paraduxx-candlestick-napa-valley-red-wine/w/5047640?year=2019&price_id=30780680
1509,30817131,First Vines Pinot Noir 2022,Hawkshead,Red wine,4.1,23336,"cherry, red fruit, stra...",0,https://www.vivino.com/hawkshead-first-vines-pinot-noir/w/2330221?year=2022&price_id=30817131
1510,30817140,Pinot Gris 2020,Mt Rosa,White wine,3.8,23336,,0,https://www.vivino.com/mt-rosa-pinot-gris/w/2372305?year=2020&price_id=30817140
1511,30876532,Calvert Pinot Noir 2021,Felton Road,Red wine,4.2,92588,,0,https://www.vivino.com/felton-road-calvert-pinot-noir/w/88319?year=2021&price_id=30876532
1512,30876533,Cornish Point Pinot Noir 2021,Felton Road,Red wine,4.3,97257,,0,https://www.vivino.com/felton-road-cornish-point-pinot-noir/w/2054916?year=2021&price_id=30876533
1513,30876534,Mysterious Diggings Pinot Gris 2022,Terra Sancta,White wine,3.9,23336,,0,https://www.vivino.com/terra-sancta-mysterious-diggings-pinot-gris/w/1435815?year=2022&price_id=30876534
1514,30876538,The Batten Chardonnay 2019,Alpha Domus,White wine,4.1,31117,"oak, vanilla, buttersco...",0,https://www.vivino.com/alpha-domus-the-batten-chardonnay/w/8578270?year=2019&price_id=30876538
1515,30876546,Bannockburn Riesling 2022,Felton Road,White wine,3.9,38898,,0,https://www.vivino.com/felton-road-bannockburn-riesling/w/1253004?year=2022&price_id=30876546
1516,30876550,Wilson Vineyard Pinot Noir 2022,The Crusher,Red wine,3.7,22947,,0,https://www.vivino.com/us-crusher-wilson-vineyard-pinot-noir/w/1200907?year=2022&price_id=30876550
1517,30876554,Harmonie du Soir 2015,Puriri Hills,Red wine,4.3,80917,,0,https://www.vivino.com/puriri-hills-harmonie-du-soir/w/7092105?year=2015&price_id=30876554
1518,30876556,The Starlet Sauvignon Blanc 2021,Misha's Vineyard,White wine,3.8,21780,,0,https://www.vivino.com/mishas-the-starlet-central-otago-sauvignon-blanc/w/1624318?year=2021&price_id=30876556
1519,30876564,The Barnstormer Syrah 2020,Alpha Domus,Red wine,3.9,24892,,0,https://www.vivino.com/alpha-domus-the-barnstormer-syrah/w/2388473?year=2020&price_id=30876564
1520,30876565,School House Pinot Noir 2021,Gibbston Valley,Red wine,4.1,50570,"cherry, red fruit, rasp...",0,https://www.vivino.com/gibbston-valley-school-house-pinot-noir/w/1744450?year=2021&price_id=30876565
1521,30876569,The Basket Press 2019,Clearview Estate,Red wine,4.4,140054,,0,https://www.vivino.com/clearview-estate-the-basket-press/w/1392313?year=2019&price_id=30876569
1522,30899661,China Terrace Pinot Noir 2021,Gibbston Valley,Red wine,4.0,50570,"cherry, red fruit, stra...",0,https://www.vivino.com/gibbston-valley-china-terrace-pinot-noir/w/1145543?year=2021&price_id=30899661
1523,30899663,Diamond Pinot Noir 2021,Gibbston Valley,Red wine,4.0,50570,"raspberry, red cherry, ...",0,https://www.vivino.com/gibbston-valley-diamond-pinot-noir/w/8890590?year=2021&price_id=30899663
1524,30899666,MacMuir Pinot Noir 2021,Felton Road,Red wine,4.3,111263,,0,https://www.vivino.com/felton-road-macmuir-pinot-noir/w/10746241?year=2021&price_id=30899666
1525,30922206,Destinae 2018,Destiny Bay Vineyards,Red wine,4.3,147843,,0,https://www.vivino.com/destiny-bay-vineyards-destinae/w/2938880?year=2018&price_id=30922206
1526,30922208,Destinae 2019,Destiny Bay Vineyards,Red wine,4.3,147843,,0,https://www.vivino.com/destiny-bay-vineyards-destinae/w/2938880?year=2019&price_id=30922208
1527,31014823,Mt Maude Vineyard Dry Riesling 2022,Maude,White wine,3.8,23336,,0,https://www.vivino.com/maude-mt-maude-vineyard-dry-riesling/w/1414194?year=2022&price_id=31014823
1528,31014829,Mistral 2018,Hans Herzog - Hans Family Estate,White wine,4.0,50570,"apricot, nectarine, app...",0,https://www.vivino.com/hans-herzog-hans-family-estate-mistral/w/1420233?year=2018&price_id=31014829
1529,31014833,Poison Creek Pinot Noir 2020,Maude,Red wine,4.2,37731,,0,https://www.vivino.com/maude-poison-creek-pinot-noir/w/8700233?year=2020&price_id=31014833
1530,31050306,Vieilles Vignes Riesling Alsace Grand Cru Altenberg de Bergheim 2017,Gustave Lorentz,White wine,4.2,46009,,0,https://www.vivino.com/gustave-lorentz-vieilles-vignes-riesling-alsace-grand-cru-altenberg-de-bergheim/w/1177803?year=2017&price_id=31050306
1531,31076230,Côtes du Rhône Premier Terroir 2020,Château Beauchene,Red wine,3.8,17428,,0,https://www.vivino.com/beauchene-cotes-du-rhone-premier-terroir/w/1136434?year=2020&price_id=31076230
1532,31168142,Bolgheri Superiore 2018,Grattamacco,Red wine,4.4,97525,,0,https://www.vivino.com/grattamacco-bolgheri-superiore/w/87674?year=2018&price_id=31168142
1533,31168143,Tenuta Guado al Tasso Cont'Ugo Bolgheri 2020,Antinori,Red wine,4.3,55699,,0,https://www.vivino.com/antinori-tuscany-marchesi-antinori-tenuta-guado-al-tasso-cont-ugo-bolgheri/w/1752790?year=2020&price_id=31168143
1534,31168146,Bisamberg Wiener Gemischter Satz 2021,Wieninger,White wine,3.8,27815,,0,https://www.vivino.com/wieninger-bisamberg-wiener-gemischter-satz/w/4321140?year=2021&price_id=31168146
1535,31198168,Cuvée Aux Antipodes Blanc 2021,Prophet's Rock,White wine,4.4,80138,,0,https://www.vivino.com/prophet-s-rock-cuvee-aux-antipodes-blanc/w/8341584?year=2021&price_id=31198168
1536,31198172,Moutere Pinot Noir 2020,Neudorf Vineyards,Red wine,4.2,49014,"cherry, raspberry, red ...",0,https://www.vivino.com/neudorf-moutere-pinot-noir/w/42794?year=2020&price_id=31198172
1537,31198173,Zen Chardonnay 2020,Tony Bish,White wine,4.3,122935,,0,https://www.vivino.com/tony-bish-zen-chardonnay/w/7203338?year=2020&price_id=31198173
1538,31198178,Lovat Vineyard Syrah 2018,Dry River,Red wine,4.1,66132,"plum, blackberry, black...",0,https://www.vivino.com/dry-river-wines-limited-lovat-vineyard-syrah/w/1799937?year=2018&price_id=31198178
1539,31198184,Exiled 2022,Man O' War,White wine,4.1,28783,"apricot, pear, peach",0,https://www.vivino.com/man-o-war-exiled/w/1751560?year=2022&price_id=31198184
1540,31198186,Merlot Gimblett Gravels Vineyard 2020,Craggy Range,Red wine,3.8,28471,,0,https://www.vivino.com/craggy-range-hawkes-bay-merlot-gimblett-gravels-vineyard/w/87056?year=2020&price_id=31198186
1541,31198190,Kidnappers Vineyard Chardonnay 2021,Craggy Range,White wine,3.8,24892,,0,https://www.vivino.com/craggy-range-hawkes-bay-kidnappers-vineyard-chardonnay/w/87011?year=2021&price_id=31198190
1542,31198192,Omaka Reserve Chardonnay 2020,Saint Clair Family Estate,White wine,4.0,28004,"oak, butter, vanilla",0,https://www.vivino.com/saint-clair-family-estate-omaka-reserve-chardonnay/w/1443972?year=2020&price_id=31198192
1543,31264704,The Strip Single Vineyard Cabernet - Merlot 2018,Dunleavy,Red wine,3.9,35008,,0,https://www.vivino.com/dunleavy-the-strip-single-vineyard-cabernet-merlot/w/2202929?year=2018&price_id=31264704
1544,31264711,Kokoro 2019,Te Motu,Red wine,4.2,73914,,0,https://www.vivino.com/te-motu-kokoro/w/2106106?year=2019&price_id=31264711
1545,31264716,The Tiger Lowburn Pinot Noir 2020,Chard Farm,Red wine,4.3,63798,,0,https://www.vivino.com/chard-farm-the-tiger-lowburn-pinot-noir/w/2414322?year=2020&price_id=31264716
1546,31314066,Sauvignon Blanc 2021,Clos Henri Vineyard,White wine,4.0,26837,"citrus, grapefruit, lim...",0,https://www.vivino.com/clos-henri-sauvignon-blanc/w/1127376?year=2021&price_id=31314066
1547,31314071,Pinot Gris Sur Lie 2022,Chard Farm,White wine,3.8,22324,,0,https://www.vivino.com/chard-farm-pinot-gris-sur-lie/w/83452?year=2022&price_id=31314071
1548,31314073,Surveyor Thomson Single Vineyard Pinot Noir 2017,Domaine Thomson,Red wine,4.0,37342,"cherry, red fruit, stra...",0,https://www.vivino.com/surveyor-thomson-surveyor-thomson-single-vineyard-pinot-noir/w/1435812?year=2017&price_id=31314073
1549,31314080,Mata-Au Lowburn Vineyards Pinot Noir 2021,Chard Farm,Red wine,4.0,38509,"cherry, raspberry, red ...",0,https://www.vivino.com/chard-farm-mata-au-lowburn-vineyards-pinot-noir/w/1787560?year=2021&price_id=31314080
1550,31314081,'Emma's Block' Mature Vine Pinot Noir 2019,Rippon,Red wine,4.0,84029,"forest floor, earthy, m...",0,https://www.vivino.com/rippon-emma-s-block-mature-vine-pinot-noir/w/1117019?year=2019&price_id=31314081
1551,31315722,Kids Block Pinot Noir 2020,Maude,Red wine,4.2,41233,,0,https://www.vivino.com/maude-kids-block-pinot-noir/w/7902137?year=2020&price_id=31315722
1552,31315723,The Gimblett 2021,Trinity Hill,Red wine,3.9,31506,,0,https://www.vivino.com/trinity-hill-the-gimblett/w/17608?year=2021&price_id=31315723
1553,31315727,Wairau Reserve Sauvignon Blanc 2022,Saint Clair Family Estate,White wine,4.0,24892,"citrus, grapefruit, lim...",0,https://www.vivino.com/saint-clair-family-estate-wairau-reserve-sauvignon-blanc/w/1147263?year=2022&price_id=31315727
1554,31315730,Homage Syrah 2019,Trinity Hill,Red wine,4.2,119823,,0,https://www.vivino.com/trinity-hill-homage-syrah/w/17607?year=2019&price_id=31315730
1555,31315731,Bannockburn Vineyard Pinot Noir 2021,Valli,Red wine,4.2,57573,"cherry, raspberry, red ...",0,https://www.vivino.com/valli-bannockburn-vineyard-pinot-noir/w/86089?year=2021&price_id=31315731
1556,31315733,Reserve Chardonnay 2019,Passage Rock,White wine,4.1,38898,"oak, butter, vanilla",0,https://www.vivino.com/passage-rock-reserve-chardonnay/w/4110839?year=2019&price_id=31315733
1557,31315734,Estate Montepulciano 2020,Obsidian,Red wine,3.9,39676,,0,https://www.vivino.com/obsidian-estate-montepulciano/w/3742847?year=2020&price_id=31315734
1558,31315735,Encore Noble Riesling 2017,Pegasus Bay,White wine,4.2,35786,,0,https://www.vivino.com/pegasus-bay-winery-encore-noble-riesling/w/1632045?year=2017&price_id=31315735
1559,31315738,Bella Reserve 2021,Mondillo,Red wine,4.4,93366,,0,https://www.vivino.com/nz-mondillo-bella-reserve-otago/w/4115571?year=2021&price_id=31315738
1560,31325302,Pinot Noir 2019,Doctors Flat,Red wine,4.3,52126,,0,https://www.vivino.com/doctors-flat-pinot-noir/w/1234367?year=2019&price_id=31325302
1561,31325304,Elspeth Cabernet - Merlot 2018,Mills Reef,Red wine,4.0,38120,"plum, black fruit, cass...",0,https://www.vivino.com/mills-reef-elspeth-gimblett-gravels-cabernet-merlot/w/6064899?year=2018&price_id=31325304
1562,31325306,Elspeth Cabernet Franc 2016,Mills Reef,Red wine,4.2,38120,"blackberry, plum, black...",0,https://www.vivino.com/mills-reef-elspeth-cabernet-franc/w/1759438?year=2016&price_id=31325306
1563,31354619,Chateau Buena Vista Cabernet Sauvignon Napa Valley 2012,Buena Vista,Red wine,4.4,150000,,0,https://www.vivino.com/buena-vista-winery-chateau-buena-vista-cabernet-sauvignon-napa-valley/w/5261?year=2012&price_id=31354619
1564,31354620,Chateau Buena Vista Cabernet Sauvignon Napa Valley 2013,Buena Vista,Red wine,4.2,150000,,0,https://www.vivino.com/buena-vista-winery-chateau-buena-vista-cabernet-sauvignon-napa-valley/w/5261?year=2013&price_id=31354620
1565,31354621,Chateau Buena Vista Cabernet Sauvignon Napa Valley 2014,Buena Vista,Red wine,4.4,150000,,0,https://www.vivino.com/buena-vista-winery-chateau-buena-vista-cabernet-sauvignon-napa-valley/w/5261?year=2014&price_id=31354621
1566,31354622,Chateau Buena Vista Cabernet Sauvignon Napa Valley 2015,Buena Vista,Red wine,4.3,150000,,0,https://www.vivino.com/buena-vista-winery-chateau-buena-vista-cabernet-sauvignon-napa-valley/w/5261?year=2015&price_id=31354622
1567,31354623,Chateau Buena Vista Cabernet Sauvignon Napa Valley 2016,Buena Vista,Red wine,4.3,150000,,0,https://www.vivino.com/buena-vista-winery-chateau-buena-vista-cabernet-sauvignon-napa-valley/w/5261?year=2016&price_id=31354623
1568,31354624,Chateau Buena Vista Cabernet Sauvignon Napa Valley 2017,Buena Vista,Red wine,4.4,150000,,0,https://www.vivino.com/buena-vista-winery-chateau-buena-vista-cabernet-sauvignon-napa-valley/w/5261?year=2017&price_id=31354624
1569,31354625,Chateau Buena Vista Cabernet Sauvignon Napa Valley 2018,Buena Vista,Red wine,4.4,150000,,0,https://www.vivino.com/buena-vista-winery-chateau-buena-vista-cabernet-sauvignon-napa-valley/w/5261?year=2018&price_id=31354625
1570,31354626,Chateau Buena Vista Cabernet Sauvignon Napa Valley 2019,Buena Vista,Red wine,4.3,150000,,0,https://www.vivino.com/buena-vista-winery-chateau-buena-vista-cabernet-sauvignon-napa-valley/w/5261?year=2019&price_id=31354626
1571,31354628,Chateau Buena Vista Pinot Noir 2017,Buena Vista,Red wine,4.2,90000,"cherry, red fruit, stra...",0,https://www.vivino.com/buena-vista-winery-chateau-buena-vista-pinot-noir/w/7618946?year=2017&price_id=31354628
1572,31354629,Chateau Buena Vista Pinot Noir 2018,Buena Vista,Red wine,4.1,90000,"cherry, red fruit, stra...",0,https://www.vivino.com/buena-vista-winery-chateau-buena-vista-pinot-noir/w/7618946?year=2018&price_id=31354629
1573,31354631,Chateau Buena Vista Chardonnay 2017,Buena Vista,White wine,3.9,57000,,0,https://www.vivino.com/buena-vista-winery-chateau-buena-vista-chardonnay/w/7618943?year=2017&price_id=31354631
1574,31354632,Chateau Buena Vista Chardonnay 2018,Buena Vista,White wine,4.1,57000,"butter, oak, vanilla",0,https://www.vivino.com/buena-vista-winery-chateau-buena-vista-chardonnay/w/7618943?year=2018&price_id=31354632
1575,31354633,Chateau Buena Vista Chardonnay 2019,Buena Vista,White wine,4.1,57000,"butter, oak, vanilla",0,https://www.vivino.com/buena-vista-winery-chateau-buena-vista-chardonnay/w/7618943?year=2019&price_id=31354633
1576,31354634,Chateau Buena Vista Chardonnay 2020,Buena Vista,White wine,4.2,57000,,0,https://www.vivino.com/buena-vista-winery-chateau-buena-vista-chardonnay/w/7618943?year=2020&price_id=31354634
1577,31354650,Chateau de Chassagne-Montrachet Rouge 2012,Bader-Mimeur,Red wine,3.8,120000,,0,https://www.vivino.com/bader-mimeur-chateau-de-chassagne-montrachet-rouge/w/3546880?year=2012&price_id=31354650
1578,31354651,Chateau de Chassagne-Montrachet Rouge 2013,Bader-Mimeur,Red wine,4.0,120000,"cherry, strawberry, red...",0,https://www.vivino.com/bader-mimeur-chateau-de-chassagne-montrachet-rouge/w/3546880?year=2013&price_id=31354651
1579,31354652,Chateau de Chassagne-Montrachet Rouge 2014,Bader-Mimeur,Red wine,4.1,120000,"cherry, strawberry, red...",0,https://www.vivino.com/bader-mimeur-chateau-de-chassagne-montrachet-rouge/w/3546880?year=2014&price_id=31354652
1580,31354653,Chateau de Chassagne-Montrachet Rouge 2015,Bader-Mimeur,Red wine,4.3,120000,,0,https://www.vivino.com/bader-mimeur-chateau-de-chassagne-montrachet-rouge/w/3546880?year=2015&price_id=31354653
1581,31354654,Chateau de Chassagne-Montrachet Rouge 2016,Bader-Mimeur,Red wine,4.4,120000,,0,https://www.vivino.com/bader-mimeur-chateau-de-chassagne-montrachet-rouge/w/3546880?year=2016&price_id=31354654
1582,31354655,Chateau de Chassagne-Montrachet Rouge 2017,Bader-Mimeur,Red wine,4.2,120000,,0,https://www.vivino.com/bader-mimeur-chateau-de-chassagne-montrachet-rouge/w/3546880?year=2017&price_id=31354655
