,ID,제품명,와이너리,종류,평점,가격,노트,노트2,상세
5312,21493609,Merlot 2017,Bonterra,Red wine,3.7,60000,"oak, chocolate, vanilla",,https://www.vivino.com/bonterra-merlot/w/651?year=2017&price_id=21493609
5313,2895053,Dolcetto - Lagrein 2005,Heartland,Red wine,3.7,36044,"blackberry, plum, black...",,https://www.vivino.com/heartland-wines-pty-ltd-dolcetto-lagrein/w/2044?year=2005&price_id=2895053
5314,14549832,Fleurie Clos des Quatre Vents 2010,Georges Duboeuf,Red wine,3.7,32399,"cherry, raspberry, stra...",,https://www.vivino.com/georges-duboeuf-fleurie-clos-des-quatre-vents/w/79432?year=2010&price_id=14549832
5315,26610902,Pioneer Block 15 Strip Block Pinot Noir 2020,Saint Clair Family Estate,Red wine,3.7,25125,"raspberry, strawberry, ...",,https://www.vivino.com/saint-clair-family-estate-pioneer-block-15-strip-block-pinot-noir/w/2574012?year=2020&price_id=26610902
5316,26506395,Altitude Series 1100 Red 2015,Doña Paula,Red wine,3.7,72899,"black fruit, blueberry,...",,https://www.vivino.com/dona-paula-altitude-series-1100-red/w/2270204?year=2015&price_id=26506395
5317,23868193,Napa Valley Cabernet Sauvignon 2010,Avalon,Red wine,3.7,80000,"oak, vanilla, chocolate",,https://www.vivino.com/avalon-winery-napa-valley-cabernet-sauvignon/w/77576?year=2010&price_id=23868193
5318,2804591,Reserva de Familia Carmenère 2010,Santa Carolina,Red wine,3.7,44549,"oak, tobacco, chocolate",,https://www.vivino.com/santa-carolina-rapel-valley-reserva-de-familia-carmenere/w/8231?year=2010&price_id=2804591
5319,23353768,Red 2015,Caricature,Red wine,3.7,100000,"oak, vanilla, chocolate",,https://www.vivino.com/caricature-red/w/1389159?year=2015&price_id=23353768
5320,23466111,Chardonnay 2016,The Federalist,White wine,3.7,150000,"oak, butter, vanilla",,https://www.vivino.com/federalist-chardonnay-mendocino-county/w/5201807?year=2016&price_id=23466111
5321,30003984,Malayeto 2018,Viña Zorzal,Red wine,3.7,55000,"raspberry, strawberry, ...",,https://www.vivino.com/vina-zorzal-malayeto/w/3384125?year=2018&price_id=30003984
5322,15198814,Puisseguin-Saint-Émilion 2011,Château des Laurets,Red wine,3.7,42524,"oak, vanilla, tobacco",,https://www.vivino.com/fr-chateau-des-laurets-puisseguin-saint-emilion/w/1137096?year=2011&price_id=15198814
5323,2895041,Zinfandel 2002,Stone Cellars,Red wine,3.7,24502,"plum, black fruit, cass...",,https://www.vivino.com/stone-cellars-zinfandel/w/1136197?year=2002&price_id=2895041
5324,7944122,Saint-Émilion Grand Cru 2000,Château Cloitre Lescours,Red wine,3.7,60749,"red fruit, cherry, sour...",,https://www.vivino.com/cloitre-lescours-saint-emilion-grand-cru/w/1166514?year=2000&price_id=7944122
5325,23467494,Grand Reserve Chardonnay 2013,Kendall-Jackson,White wine,3.7,120000,"oak, butter, vanilla",,https://www.vivino.com/kendall-jackson-grand-reserve-chardonnay/w/2121?year=2013&price_id=23467494
5326,24530229,Red Blend 2012,Rhiannon,Red wine,3.7,60000,"oak, vanilla, chocolate",,https://www.vivino.com/rhiannon-red-blend/w/2424371?year=2012&price_id=24530229
5327,24530293,Cabernet Sauvignon 2016,Round Hill,Red wine,3.7,30000,"oak, vanilla, chocolate",,https://www.vivino.com/round-hill-cabernet-sauvignon/w/6734?year=2016&price_id=24530293
5328,25359746,Malbec 2011,BenMarco,Red wine,3.7,50000,"blackberry, plum, dark ...",,https://www.vivino.com/benmarco-malbec/w/86730?year=2011&price_id=25359746
5329,23868196,Napa Valley Cabernet Sauvignon 2013,Avalon,Red wine,3.7,80000,"oak, vanilla, chocolate",,https://www.vivino.com/avalon-winery-napa-valley-cabernet-sauvignon/w/77576?year=2013&price_id=23868196
5330,7953679,Mâcon-Villages 2013,Trénel,White wine,3.7,40499,"pear, apple, melon",,https://www.vivino.com/trenel-fils-macon-villages/w/78504?year=2013&price_id=7953679
5331,14540815,Puisseguin-Saint-Émilion 2004,Château Teyssier,Red wine,3.7,35234,"oak, chocolate, vanilla",,https://www.vivino.com/chateau-teyssier-puisseguin-saint-emilion-puisseguin-saint-emilion/w/1170107?year=2004&price_id=14540815
5332,23466000,Reserve Malbec 2013,Cigar Box,Red wine,3.7,80000,"vanilla, tobacco, oak",,https://www.vivino.com/cigar-box-reserve-malbec/w/1984536?year=2013&price_id=23466000
5333,30003982,Malayeto 2016,Viña Zorzal,Red wine,3.7,55000,"raspberry, strawberry, ...",,https://www.vivino.com/vina-zorzal-malayeto/w/3384125?year=2016&price_id=30003982
5334,14539754,Pinot Grigio 2006,Dorigo,White wine,3.7,42524,"citrus, lime, lemon",,https://www.vivino.com/alessio-dorigo-pinot-grigio/w/83992?year=2006&price_id=14539754
5335,28411466,Max Reserva Cabernet Sauvignon 2018,Errazuriz,Red wine,3.7,51029,"oak, vanilla, tobacco",,https://www.vivino.com/errazuriz-max-reserva-cabernet-sauvignon/w/1990?year=2018&price_id=28411466
5336,16294600,Phoenix Cabernet Sauvignon 2016,Penley Estate,Red wine,3.7,38474,"blackberry, plum, cassi...",,https://www.vivino.com/penley-estate-phoenix-cabernet-sauvignon/w/1135366?year=2016&price_id=16294600
5337,21493609,Merlot 2017,Bonterra,Red wine,3.7,60000,"oak, chocolate, vanilla",,https://www.vivino.com/bonterra-merlot/w/651?year=2017&price_id=21493609
5338,2895053,Dolcetto - Lagrein 2005,Heartland,Red wine,3.7,36044,"blackberry, plum, black...",,https://www.vivino.com/heartland-wines-pty-ltd-dolcetto-lagrein/w/2044?year=2005&price_id=2895053
5339,14549832,Fleurie Clos des Quatre Vents 2010,Georges Duboeuf,Red wine,3.7,32399,"cherry, raspberry, stra...",,https://www.vivino.com/georges-duboeuf-fleurie-clos-des-quatre-vents/w/79432?year=2010&price_id=14549832
5340,26610902,Pioneer Block 15 Strip Block Pinot Noir 2020,Saint Clair Family Estate,Red wine,3.7,25125,"raspberry, strawberry, ...",,https://www.vivino.com/saint-clair-family-estate-pioneer-block-15-strip-block-pinot-noir/w/2574012?year=2020&price_id=26610902
5341,26506395,Altitude Series 1100 Red 2015,Doña Paula,Red wine,3.7,72899,"black fruit, blueberry,...",,https://www.vivino.com/dona-paula-altitude-series-1100-red/w/2270204?year=2015&price_id=26506395
5342,23868193,Napa Valley Cabernet Sauvignon 2010,Avalon,Red wine,3.7,80000,"oak, vanilla, chocolate",,https://www.vivino.com/avalon-winery-napa-valley-cabernet-sauvignon/w/77576?year=2010&price_id=23868193
5343,2804591,Reserva de Familia Carmenère 2010,Santa Carolina,Red wine,3.7,44549,"oak, tobacco, chocolate",,https://www.vivino.com/santa-carolina-rapel-valley-reserva-de-familia-carmenere/w/8231?year=2010&price_id=2804591
5344,23353768,Red 2015,Caricature,Red wine,3.7,100000,"oak, vanilla, chocolate",,https://www.vivino.com/caricature-red/w/1389159?year=2015&price_id=23353768
5345,23466111,Chardonnay 2016,The Federalist,White wine,3.7,150000,"oak, butter, vanilla",,https://www.vivino.com/federalist-chardonnay-mendocino-county/w/5201807?year=2016&price_id=23466111
5346,30003984,Malayeto 2018,Viña Zorzal,Red wine,3.7,55000,"raspberry, strawberry, ...",,https://www.vivino.com/vina-zorzal-malayeto/w/3384125?year=2018&price_id=30003984
5347,15198814,Puisseguin-Saint-Émilion 2011,Château des Laurets,Red wine,3.7,42524,"oak, vanilla, tobacco",,https://www.vivino.com/fr-chateau-des-laurets-puisseguin-saint-emilion/w/1137096?year=2011&price_id=15198814
5348,2895041,Zinfandel 2002,Stone Cellars,Red wine,3.7,24502,"plum, black fruit, cass...",,https://www.vivino.com/stone-cellars-zinfandel/w/1136197?year=2002&price_id=2895041
5349,7944122,Saint-Émilion Grand Cru 2000,Château Cloitre Lescours,Red wine,3.7,60749,"red fruit, cherry, sour...",,https://www.vivino.com/cloitre-lescours-saint-emilion-grand-cru/w/1166514?year=2000&price_id=7944122
5350,23467494,Grand Reserve Chardonnay 2013,Kendall-Jackson,White wine,3.7,120000,"oak, butter, vanilla",,https://www.vivino.com/kendall-jackson-grand-reserve-chardonnay/w/2121?year=2013&price_id=23467494
5351,24530229,Red Blend 2012,Rhiannon,Red wine,3.7,60000,"oak, vanilla, chocolate",,https://www.vivino.com/rhiannon-red-blend/w/2424371?year=2012&price_id=24530229
5352,24530293,Cabernet Sauvignon 2016,Round Hill,Red wine,3.7,30000,"oak, vanilla, chocolate",,https://www.vivino.com/round-hill-cabernet-sauvignon/w/6734?year=2016&price_id=24530293
5353,25359746,Malbec 2011,BenMarco,Red wine,3.7,50000,"blackberry, plum, dark ...",,https://www.vivino.com/benmarco-malbec/w/86730?year=2011&price_id=25359746
5354,23868196,Napa Valley Cabernet Sauvignon 2013,Avalon,Red wine,3.7,80000,"oak, vanilla, chocolate",,https://www.vivino.com/avalon-winery-napa-valley-cabernet-sauvignon/w/77576?year=2013&price_id=23868196
5355,7953679,Mâcon-Villages 2013,Trénel,White wine,3.7,40499,"pear, apple, melon",,https://www.vivino.com/trenel-fils-macon-villages/w/78504?year=2013&price_id=7953679
5356,14540815,Puisseguin-Saint-Émilion 2004,Château Teyssier,Red wine,3.7,35234,"oak, chocolate, vanilla",,https://www.vivino.com/chateau-teyssier-puisseguin-saint-emilion-puisseguin-saint-emilion/w/1170107?year=2004&price_id=14540815
5357,23466000,Reserve Malbec 2013,Cigar Box,Red wine,3.7,80000,"vanilla, tobacco, oak",,https://www.vivino.com/cigar-box-reserve-malbec/w/1984536?year=2013&price_id=23466000
5358,30003982,Malayeto 2016,Viña Zorzal,Red wine,3.7,55000,"raspberry, strawberry, ...",,https://www.vivino.com/vina-zorzal-malayeto/w/3384125?year=2016&price_id=30003982
5359,14539754,Pinot Grigio 2006,Dorigo,White wine,3.7,42524,"citrus, lime, lemon",,https://www.vivino.com/alessio-dorigo-pinot-grigio/w/83992?year=2006&price_id=14539754
5360,28411466,Max Reserva Cabernet Sauvignon 2018,Errazuriz,Red wine,3.7,51029,"oak, vanilla, tobacco",,https://www.vivino.com/errazuriz-max-reserva-cabernet-sauvignon/w/1990?year=2018&price_id=28411466
5361,16294600,Phoenix Cabernet Sauvignon 2016,Penley Estate,Red wine,3.7,38474,"blackberry, plum, cassi...",,https://www.vivino.com/penley-estate-phoenix-cabernet-sauvignon/w/1135366?year=2016&price_id=16294600
5362,21493609,Merlot 2017,Bonterra,Red wine,3.7,60000,"oak, chocolate, vanilla",,https://www.vivino.com/bonterra-merlot/w/651?year=2017&price_id=21493609
5363,2895053,Dolcetto - Lagrein 2005,Heartland,Red wine,3.7,36044,"blackberry, plum, black...",,https://www.vivino.com/heartland-wines-pty-ltd-dolcetto-lagrein/w/2044?year=2005&price_id=2895053
5364,14549832,Fleurie Clos des Quatre Vents 2010,Georges Duboeuf,Red wine,3.7,32399,"cherry, raspberry, stra...",,https://www.vivino.com/georges-duboeuf-fleurie-clos-des-quatre-vents/w/79432?year=2010&price_id=14549832
5365,26610902,Pioneer Block 15 Strip Block Pinot Noir 2020,Saint Clair Family Estate,Red wine,3.7,25125,"raspberry, strawberry, ...",,https://www.vivino.com/saint-clair-family-estate-pioneer-block-15-strip-block-pinot-noir/w/2574012?year=2020&price_id=26610902
5366,26506395,Altitude Series 1100 Red 2015,Doña Paula,Red wine,3.7,72899,"black fruit, blueberry,...",,https://www.vivino.com/dona-paula-altitude-series-1100-red/w/2270204?year=2015&price_id=26506395
5367,23868193,Napa Valley Cabernet Sauvignon 2010,Avalon,Red wine,3.7,80000,"oak, vanilla, chocolate",,https://www.vivino.com/avalon-winery-napa-valley-cabernet-sauvignon/w/77576?year=2010&price_id=23868193
5368,2804591,Reserva de Familia Carmenère 2010,Santa Carolina,Red wine,3.7,44549,"oak, tobacco, chocolate",,https://www.vivino.com/santa-carolina-rapel-valley-reserva-de-familia-carmenere/w/8231?year=2010&price_id=2804591
5369,23353768,Red 2015,Caricature,Red wine,3.7,100000,"oak, vanilla, chocolate",,https://www.vivino.com/caricature-red/w/1389159?year=2015&price_id=23353768
5370,23466111,Chardonnay 2016,The Federalist,White wine,3.7,150000,"oak, butter, vanilla",,https://www.vivino.com/federalist-chardonnay-mendocino-county/w/5201807?year=2016&price_id=23466111
5371,30003984,Malayeto 2018,Viña Zorzal,Red wine,3.7,55000,"raspberry, strawberry, ...",,https://www.vivino.com/vina-zorzal-malayeto/w/3384125?year=2018&price_id=30003984
5372,15198814,Puisseguin-Saint-Émilion 2011,Château des Laurets,Red wine,3.7,42524,"oak, vanilla, tobacco",,https://www.vivino.com/fr-chateau-des-laurets-puisseguin-saint-emilion/w/1137096?year=2011&price_id=15198814
5373,2895041,Zinfandel 2002,Stone Cellars,Red wine,3.7,24502,"plum, black fruit, cass...",,https://www.vivino.com/stone-cellars-zinfandel/w/1136197?year=2002&price_id=2895041
5374,7944122,Saint-Émilion Grand Cru 2000,Château Cloitre Lescours,Red wine,3.7,60749,"red fruit, cherry, sour...",,https://www.vivino.com/cloitre-lescours-saint-emilion-grand-cru/w/1166514?year=2000&price_id=7944122
5375,23467494,Grand Reserve Chardonnay 2013,Kendall-Jackson,White wine,3.7,120000,"oak, butter, vanilla",,https://www.vivino.com/kendall-jackson-grand-reserve-chardonnay/w/2121?year=2013&price_id=23467494
5376,24530229,Red Blend 2012,Rhiannon,Red wine,3.7,60000,"oak, vanilla, chocolate",,https://www.vivino.com/rhiannon-red-blend/w/2424371?year=2012&price_id=24530229
5377,24530293,Cabernet Sauvignon 2016,Round Hill,Red wine,3.7,30000,"oak, vanilla, chocolate",,https://www.vivino.com/round-hill-cabernet-sauvignon/w/6734?year=2016&price_id=24530293
5378,25359746,Malbec 2011,BenMarco,Red wine,3.7,50000,"blackberry, plum, dark ...",,https://www.vivino.com/benmarco-malbec/w/86730?year=2011&price_id=25359746
5379,23868196,Napa Valley Cabernet Sauvignon 2013,Avalon,Red wine,3.7,80000,"oak, vanilla, chocolate",,https://www.vivino.com/avalon-winery-napa-valley-cabernet-sauvignon/w/77576?year=2013&price_id=23868196
5380,7953679,Mâcon-Villages 2013,Trénel,White wine,3.7,40499,"pear, apple, melon",,https://www.vivino.com/trenel-fils-macon-villages/w/78504?year=2013&price_id=7953679
5381,14540815,Puisseguin-Saint-Émilion 2004,Château Teyssier,Red wine,3.7,35234,"oak, chocolate, vanilla",,https://www.vivino.com/chateau-teyssier-puisseguin-saint-emilion-puisseguin-saint-emilion/w/1170107?year=2004&price_id=14540815
5382,23466000,Reserve Malbec 2013,Cigar Box,Red wine,3.7,80000,"vanilla, tobacco, oak",,https://www.vivino.com/cigar-box-reserve-malbec/w/1984536?year=2013&price_id=23466000
5383,30003982,Malayeto 2016,Viña Zorzal,Red wine,3.7,55000,"raspberry, strawberry, ...",,https://www.vivino.com/vina-zorzal-malayeto/w/3384125?year=2016&price_id=30003982
5384,14539754,Pinot Grigio 2006,Dorigo,White wine,3.7,42524,"citrus, lime, lemon",,https://www.vivino.com/alessio-dorigo-pinot-grigio/w/83992?year=2006&price_id=14539754
5385,28411466,Max Reserva Cabernet Sauvignon 2018,Errazuriz,Red wine,3.7,51029,"oak, vanilla, tobacco",,https://www.vivino.com/errazuriz-max-reserva-cabernet-sauvignon/w/1990?year=2018&price_id=28411466
5386,16294600,Phoenix Cabernet Sauvignon 2016,Penley Estate,Red wine,3.7,38474,"blackberry, plum, cassi...",,https://www.vivino.com/penley-estate-phoenix-cabernet-sauvignon/w/1135366?year=2016&price_id=16294600
5387,21493609,Merlot 2017,Bonterra,Red wine,3.7,60000,"oak, chocolate, vanilla",,https://www.vivino.com/bonterra-merlot/w/651?year=2017&price_id=21493609
5388,2895053,Dolcetto - Lagrein 2005,Heartland,Red wine,3.7,36044,"blackberry, plum, black...",,https://www.vivino.com/heartland-wines-pty-ltd-dolcetto-lagrein/w/2044?year=2005&price_id=2895053
5389,14549832,Fleurie Clos des Quatre Vents 2010,Georges Duboeuf,Red wine,3.7,32399,"cherry, raspberry, stra...",,https://www.vivino.com/georges-duboeuf-fleurie-clos-des-quatre-vents/w/79432?year=2010&price_id=14549832
5390,26610902,Pioneer Block 15 Strip Block Pinot Noir 2020,Saint Clair Family Estate,Red wine,3.7,25125,"raspberry, strawberry, ...",,https://www.vivino.com/saint-clair-family-estate-pioneer-block-15-strip-block-pinot-noir/w/2574012?year=2020&price_id=26610902
5391,26506395,Altitude Series 1100 Red 2015,Doña Paula,Red wine,3.7,72899,"black fruit, blueberry,...",,https://www.vivino.com/dona-paula-altitude-series-1100-red/w/2270204?year=2015&price_id=26506395
5392,23868193,Napa Valley Cabernet Sauvignon 2010,Avalon,Red wine,3.7,80000,"oak, vanilla, chocolate",,https://www.vivino.com/avalon-winery-napa-valley-cabernet-sauvignon/w/77576?year=2010&price_id=23868193
5393,2804591,Reserva de Familia Carmenère 2010,Santa Carolina,Red wine,3.7,44549,"oak, tobacco, chocolate",,https://www.vivino.com/santa-carolina-rapel-valley-reserva-de-familia-carmenere/w/8231?year=2010&price_id=2804591
5394,23353768,Red 2015,Caricature,Red wine,3.7,100000,"oak, vanilla, chocolate",,https://www.vivino.com/caricature-red/w/1389159?year=2015&price_id=23353768
5395,23466111,Chardonnay 2016,The Federalist,White wine,3.7,150000,"oak, butter, vanilla",,https://www.vivino.com/federalist-chardonnay-mendocino-county/w/5201807?year=2016&price_id=23466111
5396,30003984,Malayeto 2018,Viña Zorzal,Red wine,3.7,55000,"raspberry, strawberry, ...",,https://www.vivino.com/vina-zorzal-malayeto/w/3384125?year=2018&price_id=30003984
5397,15198814,Puisseguin-Saint-Émilion 2011,Château des Laurets,Red wine,3.7,42524,"oak, vanilla, tobacco",,https://www.vivino.com/fr-chateau-des-laurets-puisseguin-saint-emilion/w/1137096?year=2011&price_id=15198814
5398,2895041,Zinfandel 2002,Stone Cellars,Red wine,3.7,24502,"plum, black fruit, cass...",,https://www.vivino.com/stone-cellars-zinfandel/w/1136197?year=2002&price_id=2895041
5399,7944122,Saint-Émilion Grand Cru 2000,Château Cloitre Lescours,Red wine,3.7,60749,"red fruit, cherry, sour...",,https://www.vivino.com/cloitre-lescours-saint-emilion-grand-cru/w/1166514?year=2000&price_id=7944122
5400,23467494,Grand Reserve Chardonnay 2013,Kendall-Jackson,White wine,3.7,120000,"oak, butter, vanilla",,https://www.vivino.com/kendall-jackson-grand-reserve-chardonnay/w/2121?year=2013&price_id=23467494
5401,24530229,Red Blend 2012,Rhiannon,Red wine,3.7,60000,"oak, vanilla, chocolate",,https://www.vivino.com/rhiannon-red-blend/w/2424371?year=2012&price_id=24530229
5402,24530293,Cabernet Sauvignon 2016,Round Hill,Red wine,3.7,30000,"oak, vanilla, chocolate",,https://www.vivino.com/round-hill-cabernet-sauvignon/w/6734?year=2016&price_id=24530293
5403,25359746,Malbec 2011,BenMarco,Red wine,3.7,50000,"blackberry, plum, dark ...",,https://www.vivino.com/benmarco-malbec/w/86730?year=2011&price_id=25359746
5404,23868196,Napa Valley Cabernet Sauvignon 2013,Avalon,Red wine,3.7,80000,"oak, vanilla, chocolate",,https://www.vivino.com/avalon-winery-napa-valley-cabernet-sauvignon/w/77576?year=2013&price_id=23868196
5405,7953679,Mâcon-Villages 2013,Trénel,White wine,3.7,40499,"pear, apple, melon",,https://www.vivino.com/trenel-fils-macon-villages/w/78504?year=2013&price_id=7953679
5406,14540815,Puisseguin-Saint-Émilion 2004,Château Teyssier,Red wine,3.7,35234,"oak, chocolate, vanilla",,https://www.vivino.com/chateau-teyssier-puisseguin-saint-emilion-puisseguin-saint-emilion/w/1170107?year=2004&price_id=14540815
5407,23466000,Reserve Malbec 2013,Cigar Box,Red wine,3.7,80000,"vanilla, tobacco, oak",,https://www.vivino.com/cigar-box-reserve-malbec/w/1984536?year=2013&price_id=23466000
5408,30003982,Malayeto 2016,Viña Zorzal,Red wine,3.7,55000,"raspberry, strawberry, ...",,https://www.vivino.com/vina-zorzal-malayeto/w/3384125?year=2016&price_id=30003982
5409,14539754,Pinot Grigio 2006,Dorigo,White wine,3.7,42524,"citrus, lime, lemon",,https://www.vivino.com/alessio-dorigo-pinot-grigio/w/83992?year=2006&price_id=14539754
5410,28411466,Max Reserva Cabernet Sauvignon 2018,Errazuriz,Red wine,3.7,51029,"oak, vanilla, tobacco",,https://www.vivino.com/errazuriz-max-reserva-cabernet-sauvignon/w/1990?year=2018&price_id=28411466
5411,16294600,Phoenix Cabernet Sauvignon 2016,Penley Estate,Red wine,3.7,38474,"blackberry, plum, cassi...",,https://www.vivino.com/penley-estate-phoenix-cabernet-sauvignon/w/1135366?year=2016&price_id=16294600
5412,21493609,Merlot 2017,Bonterra,Red wine,3.7,60000,"oak, chocolate, vanilla",,https://www.vivino.com/bonterra-merlot/w/651?year=2017&price_id=21493609
5413,2895053,Dolcetto - Lagrein 2005,Heartland,Red wine,3.7,36044,"blackberry, plum, black...",,https://www.vivino.com/heartland-wines-pty-ltd-dolcetto-lagrein/w/2044?year=2005&price_id=2895053
5414,14549832,Fleurie Clos des Quatre Vents 2010,Georges Duboeuf,Red wine,3.7,32399,"cherry, raspberry, stra...",,https://www.vivino.com/georges-duboeuf-fleurie-clos-des-quatre-vents/w/79432?year=2010&price_id=14549832
5415,26610902,Pioneer Block 15 Strip Block Pinot Noir 2020,Saint Clair Family Estate,Red wine,3.7,25125,"raspberry, strawberry, ...",,https://www.vivino.com/saint-clair-family-estate-pioneer-block-15-strip-block-pinot-noir/w/2574012?year=2020&price_id=26610902
5416,26506395,Altitude Series 1100 Red 2015,Doña Paula,Red wine,3.7,72899,"black fruit, blueberry,...",,https://www.vivino.com/dona-paula-altitude-series-1100-red/w/2270204?year=2015&price_id=26506395
5417,23868193,Napa Valley Cabernet Sauvignon 2010,Avalon,Red wine,3.7,80000,"oak, vanilla, chocolate",,https://www.vivino.com/avalon-winery-napa-valley-cabernet-sauvignon/w/77576?year=2010&price_id=23868193
5418,2804591,Reserva de Familia Carmenère 2010,Santa Carolina,Red wine,3.7,44549,"oak, tobacco, chocolate",,https://www.vivino.com/santa-carolina-rapel-valley-reserva-de-familia-carmenere/w/8231?year=2010&price_id=2804591
5419,23353768,Red 2015,Caricature,Red wine,3.7,100000,"oak, vanilla, chocolate",,https://www.vivino.com/caricature-red/w/1389159?year=2015&price_id=23353768
5420,23466111,Chardonnay 2016,The Federalist,White wine,3.7,150000,"oak, butter, vanilla",,https://www.vivino.com/federalist-chardonnay-mendocino-county/w/5201807?year=2016&price_id=23466111
5421,30003984,Malayeto 2018,Viña Zorzal,Red wine,3.7,55000,"raspberry, strawberry, ...",,https://www.vivino.com/vina-zorzal-malayeto/w/3384125?year=2018&price_id=30003984
5422,15198814,Puisseguin-Saint-Émilion 2011,Château des Laurets,Red wine,3.7,42524,"oak, vanilla, tobacco",,https://www.vivino.com/fr-chateau-des-laurets-puisseguin-saint-emilion/w/1137096?year=2011&price_id=15198814
5423,2895041,Zinfandel 2002,Stone Cellars,Red wine,3.7,24502,"plum, black fruit, cass...",,https://www.vivino.com/stone-cellars-zinfandel/w/1136197?year=2002&price_id=2895041
5424,7944122,Saint-Émilion Grand Cru 2000,Château Cloitre Lescours,Red wine,3.7,60749,"red fruit, cherry, sour...",,https://www.vivino.com/cloitre-lescours-saint-emilion-grand-cru/w/1166514?year=2000&price_id=7944122
5425,23467494,Grand Reserve Chardonnay 2013,Kendall-Jackson,White wine,3.7,120000,"oak, butter, vanilla",,https://www.vivino.com/kendall-jackson-grand-reserve-chardonnay/w/2121?year=2013&price_id=23467494
5426,24530229,Red Blend 2012,Rhiannon,Red wine,3.7,60000,"oak, vanilla, chocolate",,https://www.vivino.com/rhiannon-red-blend/w/2424371?year=2012&price_id=24530229
5427,24530293,Cabernet Sauvignon 2016,Round Hill,Red wine,3.7,30000,"oak, vanilla, chocolate",,https://www.vivino.com/round-hill-cabernet-sauvignon/w/6734?year=2016&price_id=24530293
5428,25359746,Malbec 2011,BenMarco,Red wine,3.7,50000,"blackberry, plum, dark ...",,https://www.vivino.com/benmarco-malbec/w/86730?year=2011&price_id=25359746
5429,23868196,Napa Valley Cabernet Sauvignon 2013,Avalon,Red wine,3.7,80000,"oak, vanilla, chocolate",,https://www.vivino.com/avalon-winery-napa-valley-cabernet-sauvignon/w/77576?year=2013&price_id=23868196
5430,7953679,Mâcon-Villages 2013,Trénel,White wine,3.7,40499,"pear, apple, melon",,https://www.vivino.com/trenel-fils-macon-villages/w/78504?year=2013&price_id=7953679
5431,14540815,Puisseguin-Saint-Émilion 2004,Château Teyssier,Red wine,3.7,35234,"oak, chocolate, vanilla",,https://www.vivino.com/chateau-teyssier-puisseguin-saint-emilion-puisseguin-saint-emilion/w/1170107?year=2004&price_id=14540815
5432,23466000,Reserve Malbec 2013,Cigar Box,Red wine,3.7,80000,"vanilla, tobacco, oak",,https://www.vivino.com/cigar-box-reserve-malbec/w/1984536?year=2013&price_id=23466000
5433,30003982,Malayeto 2016,Viña Zorzal,Red wine,3.7,55000,"raspberry, strawberry, ...",,https://www.vivino.com/vina-zorzal-malayeto/w/3384125?year=2016&price_id=30003982
5434,14539754,Pinot Grigio 2006,Dorigo,White wine,3.7,42524,"citrus, lime, lemon",,https://www.vivino.com/alessio-dorigo-pinot-grigio/w/83992?year=2006&price_id=14539754
5435,28411466,Max Reserva Cabernet Sauvignon 2018,Errazuriz,Red wine,3.7,51029,"oak, vanilla, tobacco",,https://www.vivino.com/errazuriz-max-reserva-cabernet-sauvignon/w/1990?year=2018&price_id=28411466
5436,16294600,Phoenix Cabernet Sauvignon 2016,Penley Estate,Red wine,3.7,38474,"blackberry, plum, cassi...",,https://www.vivino.com/penley-estate-phoenix-cabernet-sauvignon/w/1135366?year=2016&price_id=16294600
5437,21493609,Merlot 2017,Bonterra,Red wine,3.7,60000,"oak, chocolate, vanilla",,https://www.vivino.com/bonterra-merlot/w/651?year=2017&price_id=21493609
5438,2895053,Dolcetto - Lagrein 2005,Heartland,Red wine,3.7,36044,"blackberry, plum, black...",,https://www.vivino.com/heartland-wines-pty-ltd-dolcetto-lagrein/w/2044?year=2005&price_id=2895053
5439,14549832,Fleurie Clos des Quatre Vents 2010,Georges Duboeuf,Red wine,3.7,32399,"cherry, raspberry, stra...",,https://www.vivino.com/georges-duboeuf-fleurie-clos-des-quatre-vents/w/79432?year=2010&price_id=14549832
5440,26610902,Pioneer Block 15 Strip Block Pinot Noir 2020,Saint Clair Family Estate,Red wine,3.7,25125,"raspberry, strawberry, ...",,https://www.vivino.com/saint-clair-family-estate-pioneer-block-15-strip-block-pinot-noir/w/2574012?year=2020&price_id=26610902
5441,26506395,Altitude Series 1100 Red 2015,Doña Paula,Red wine,3.7,72899,"black fruit, blueberry,...",,https://www.vivino.com/dona-paula-altitude-series-1100-red/w/2270204?year=2015&price_id=26506395
5442,23868193,Napa Valley Cabernet Sauvignon 2010,Avalon,Red wine,3.7,80000,"oak, vanilla, chocolate",,https://www.vivino.com/avalon-winery-napa-valley-cabernet-sauvignon/w/77576?year=2010&price_id=23868193
5443,2804591,Reserva de Familia Carmenère 2010,Santa Carolina,Red wine,3.7,44549,"oak, tobacco, chocolate",,https://www.vivino.com/santa-carolina-rapel-valley-reserva-de-familia-carmenere/w/8231?year=2010&price_id=2804591
5444,23353768,Red 2015,Caricature,Red wine,3.7,100000,"oak, vanilla, chocolate",,https://www.vivino.com/caricature-red/w/1389159?year=2015&price_id=23353768
5445,23466111,Chardonnay 2016,The Federalist,White wine,3.7,150000,"oak, butter, vanilla",,https://www.vivino.com/federalist-chardonnay-mendocino-county/w/5201807?year=2016&price_id=23466111
5446,30003984,Malayeto 2018,Viña Zorzal,Red wine,3.7,55000,"raspberry, strawberry, ...",,https://www.vivino.com/vina-zorzal-malayeto/w/3384125?year=2018&price_id=30003984
